Order_ID,Date_Time,Time_of_Order,Demand_Level,Traffic_Congestion,Urgency_Level,Driver_Availability,Distance_km,Base_Price,MRP_Price,Competitor_Price,Weather_Impact,Special_Event,Customer_Loyalty,Stock_Availability,Final_Price,Handling_Charges,Delivery_Charges
14445,2025-02-27 04:47:38.984603,Night,Medium,Heavy,Standard,Medium,1.08,26.18,33.89,26.59,Clear,None,Medium,Medium,28.8,9.83,5.67
14446,2025-03-01 06:18:54.984603,Morning,Low,Moderate,Standard,High,1.08,26.84,30.0,28.31,Clear,None,Medium,High,24.96,3.45,19.56
14447,2025-03-05 05:02:25.984603,Morning,Low,Moderate,Urgent,Medium,1.08,19.69,25.07,20.37,Stormy,None,High,High,17.4,8.39,15.74
14448,2025-03-01 18:46:52.984603,Night,Medium,Heavy,Urgent,Medium,1.08,14.54,22.14,18.52,Snowy,None,Medium,High,14.87,4.67,9.85
14449,2025-03-04 22:00:04.984603,Night,Low,Light,Standard,High,1.08,21.37,26.72,17.91,Snowy,None,Low,Low,21.37,7.85,9.78
14450,2025-02-28 17:08:32.984603,Afternoon,Low,Heavy,Standard,High,1.08,46.1,51.22,49.39,Clear,None,High,Medium,48.17,5.36,11.73
14451,2025-03-02 16:25:20.984603,Afternoon,Medium,Light,Flexible,Medium,1.08,9.24,17.54,9.52,Clear,Festival,Medium,Low,9.24,6.63,14.39
14452,2025-02-28 05:41:57.984603,Morning,Medium,Light,Flexible,Low,1.08,7.73,10.19,11.34,Clear,None,Medium,Medium,7.73,8.66,7.2
14453,2025-03-01 01:39:06.984603,Night,Medium,Heavy,Urgent,Low,1.08,10.15,15.43,9.42,Clear,Festival,Low,High,10.38,8.43,7.83
14454,2025-03-01 07:38:08.984603,Morning,Low,Heavy,Flexible,High,1.08,39.96,48.36,39.78,Stormy,None,Low,Low,43.96,8.93,17.89
14455,2025-02-26 22:54:33.984603,Night,Medium,Light,Urgent,Medium,1.08,7.18,15.79,6.4,Clear,None,Medium,Medium,7.18,2.48,8.84
14456,2025-02-28 12:13:48.984603,Afternoon,Medium,Moderate,Standard,Low,1.08,19.99,22.05,15.95,Rainy,None,Medium,High,18.59,7.54,10.7
14457,2025-03-03 07:09:09.984603,Morning,High,Heavy,Standard,Low,1.08,24.12,32.77,20.57,Snowy,Concert,Low,High,25.91,3.12,18.07
14458,2025-02-26 15:33:48.984603,Afternoon,Medium,Light,Flexible,High,1.08,27.82,28.93,28.0,Clear,None,Low,Low,27.82,5.33,14.95
14459,2025-02-27 04:31:00.984603,Night,Low,Light,Standard,Medium,1.08,5.14,13.84,5.47,Rainy,Holiday,Low,Medium,5.14,6.39,10.13
14460,2025-03-01 11:42:46.984603,Morning,Medium,Moderate,Standard,Medium,1.08,26.9,30.28,26.58,Clear,None,Low,High,25.02,5.22,15.26
14461,2025-03-02 16:44:43.984603,Afternoon,Medium,Light,Standard,Medium,1.08,13.77,19.97,8.899999999999999,Clear,None,Low,Medium,13.77,6.16,5.3
14462,2025-03-05 04:45:54.984603,Night,Medium,Light,Flexible,Low,1.08,9.4,10.49,9.46,Clear,Holiday,Medium,Medium,9.4,9.97,16.03
14463,2025-03-01 14:19:07.984603,Afternoon,High,Heavy,Flexible,Medium,1.08,29.0,36.58,25.34,Clear,Holiday,High,High,29.59,3.08,12.31
14464,2025-02-27 14:28:37.984603,Afternoon,Medium,Light,Standard,Medium,1.08,38.49,43.370000000000005,39.15,Clear,None,Medium,Medium,38.49,7.4,17.2
14465,2025-03-05 04:18:46.984603,Night,Low,Heavy,Standard,Medium,1.08,47.06,55.67,44.940000000000005,Rainy,None,Medium,Medium,51.77,5.17,19.32
14466,2025-03-03 21:43:20.984603,Night,Medium,Moderate,Standard,High,1.08,46.07,52.07,50.98,Stormy,None,Low,Low,46.07,3.06,18.89
14467,2025-03-04 10:11:47.984603,Morning,Low,Moderate,Standard,Medium,1.08,22.95,31.46,21.54,Clear,None,Low,High,21.34,3.27,18.64
14468,2025-02-28 17:18:10.984603,Afternoon,Medium,Moderate,Standard,High,1.08,36.68,43.18,39.89,Stormy,Holiday,Medium,High,34.11,9.59,12.68
14469,2025-03-04 07:43:00.984603,Morning,Medium,Moderate,Standard,Medium,1.08,36.3,44.01,33.76,Stormy,None,Medium,High,33.76,9.04,10.4
14470,2025-02-27 07:34:06.984603,Morning,Medium,Light,Flexible,Medium,1.08,23.54,31.27,20.43,Stormy,Holiday,High,Medium,22.36,9.26,11.98
14471,2025-03-02 09:27:18.984603,Morning,Low,Light,Standard,Medium,1.08,9.42,12.64,6.63,Clear,Holiday,Low,Medium,9.42,9.93,15.35
14472,2025-03-02 11:10:53.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,22.19,28.39,20.520000000000003,Clear,Holiday,Medium,Medium,22.19,3.67,18.26
14473,2025-02-27 19:34:25.984603,Night,Medium,Light,Flexible,Medium,1.08,49.66,58.52,53.15,Stormy,None,Medium,Low,49.66,4.84,8.1
14474,2025-03-04 10:35:20.984603,Morning,Medium,Light,Flexible,Medium,1.08,29.98,38.89,32.62,Stormy,Concert,High,High,26.49,7.35,18.77
14475,2025-02-28 02:03:53.984603,Night,Low,Heavy,Standard,High,1.08,20.36,24.82,19.71,Clear,Holiday,Medium,Low,22.4,5.87,17.23
14476,2025-03-02 16:00:15.984603,Afternoon,Medium,Heavy,Flexible,High,1.08,38.47,42.39,35.35,Stormy,Concert,High,Medium,40.2,5.35,19.68
14477,2025-03-04 20:12:45.984603,Night,Low,Light,Flexible,Low,1.08,35.88,42.77,31.370000000000005,Clear,Holiday,Medium,High,33.37,4.86,18.2
14478,2025-03-05 06:35:46.984603,Morning,Low,Light,Standard,Low,1.08,31.05,39.06,32.24,Stormy,None,Medium,High,28.88,6.75,9.2
14479,2025-02-27 00:48:15.984603,Night,Low,Moderate,Flexible,Low,1.08,33.68,35.0,35.75,Clear,None,High,Medium,32.0,6.6,6.59
14480,2025-03-03 11:10:31.984603,Morning,Low,Heavy,Standard,High,1.08,31.32,33.160000000000004,32.38,Rainy,None,Medium,High,32.04,3.29,6.68
14481,2025-03-03 15:28:03.984603,Afternoon,Medium,Light,Standard,Low,1.08,48.03,56.04,48.04,Rainy,None,High,Medium,45.63,5.77,9.37
14482,2025-02-27 05:14:06.984603,Morning,High,Light,Urgent,Medium,1.08,27.91,32.84,32.64,Clear,Holiday,Low,Low,29.31,6.43,14.21
14483,2025-03-04 05:00:38.984603,Morning,Medium,Heavy,Flexible,Medium,1.08,31.56,38.57,26.81,Clear,None,Low,High,32.29,6.56,17.06
14484,2025-02-27 00:41:40.984603,Night,Low,Heavy,Flexible,Medium,1.08,26.22,34.6,31.1,Snowy,None,Medium,High,26.82,3.68,18.49
14485,2025-03-02 12:31:59.984603,Afternoon,Medium,Moderate,Standard,Low,1.08,32.01,39.82,29.77,Rainy,None,Medium,Medium,32.01,7.94,14.36
14486,2025-03-01 19:06:58.984603,Night,Medium,Light,Standard,Medium,1.08,45.09,53.38,43.92,Rainy,None,Medium,Medium,45.09,2.2,5.08
14487,2025-03-03 05:47:26.984603,Morning,Low,Moderate,Flexible,Low,1.08,20.29,25.91,22.82,Rainy,None,Low,Medium,20.29,4.84,7.79
14488,2025-03-01 11:22:49.984603,Morning,High,Moderate,Standard,Low,1.08,27.32,29.74,24.59,Stormy,None,Medium,Medium,28.69,8.24,6.5
14489,2025-03-01 09:09:31.984603,Morning,Medium,Light,Standard,Medium,1.08,25.19,30.450000000000003,27.290000000000003,Clear,Holiday,Low,High,23.43,6.51,10.45
14490,2025-03-03 09:27:21.984603,Morning,High,Light,Flexible,Medium,1.08,22.91,32.58,21.24,Stormy,None,High,Medium,22.85,4.09,12.52
14491,2025-03-05 05:28:33.984603,Morning,Medium,Light,Standard,Low,1.08,41.95,45.7,46.36,Clear,None,Medium,Medium,41.95,7.56,5.65
14492,2025-03-01 17:14:47.984603,Afternoon,Medium,Moderate,Flexible,Medium,1.08,15.44,20.21,12.16,Clear,None,Low,Medium,15.44,6.54,10.23
14493,2025-02-27 04:21:14.984603,Night,Low,Moderate,Urgent,Medium,1.08,27.5,35.39,31.82,Rainy,None,Low,High,25.58,8.37,7.69
14494,2025-03-02 14:38:13.984603,Afternoon,Medium,Heavy,Standard,Medium,1.08,46.61,48.29,49.52,Snowy,None,High,Medium,48.71,7.88,14.71
14495,2025-03-01 08:57:03.984603,Morning,Low,Moderate,Flexible,High,1.08,12.26,20.07,8.96,Clear,None,Medium,High,11.4,6.88,11.96
14496,2025-03-02 06:56:16.984603,Morning,High,Heavy,Standard,High,1.08,5.21,8.68,4.09,Clear,None,Medium,Medium,6.02,5.91,12.43
14497,2025-02-27 19:56:31.984603,Night,Medium,Heavy,Urgent,Medium,1.08,16.94,20.35,12.98,Rainy,None,Medium,Low,18.63,3.07,11.42
14498,2025-02-28 23:17:13.984603,Night,High,Light,Standard,Medium,1.08,46.5,52.74,47.5,Clear,Holiday,High,High,43.14,4.09,19.34
14499,2025-03-01 04:07:03.984603,Night,Medium,Light,Standard,High,1.08,8.94,12.239999999999998,13.55,Snowy,None,Medium,Medium,8.94,5.35,8.22
14500,2025-03-03 08:54:31.984603,Morning,High,Moderate,Standard,Low,1.08,11.17,17.939999999999998,6.96,Rainy,None,Low,Medium,11.73,6.79,12.75
14501,2025-02-28 01:32:05.984603,Night,Low,Light,Standard,Medium,1.08,19.42,28.6,17.0,Stormy,None,Medium,Medium,19.42,6.11,16.04
14502,2025-02-27 10:26:16.984603,Morning,Medium,Heavy,Flexible,High,1.08,39.64,44.28,42.19,Clear,Festival,Medium,High,40.55,4.31,13.35
14503,2025-02-27 12:16:45.984603,Afternoon,Medium,Light,Flexible,Medium,1.08,38.81,48.3,38.39,Clear,Holiday,Low,High,36.09,2.05,18.94
14504,2025-03-02 21:01:33.984603,Night,Medium,Light,Standard,Medium,1.08,8.92,18.4,7.31,Rainy,None,Medium,High,8.3,5.97,10.67
14505,2025-03-01 23:21:22.984603,Night,Medium,Moderate,Standard,Medium,1.08,47.02,49.89,48.03,Clear,None,Medium,Medium,47.02,4.29,11.96
14506,2025-03-02 02:18:38.984603,Night,Low,Moderate,Flexible,Low,1.08,15.75,20.64,13.69,Stormy,None,Medium,High,14.65,7.88,6.33
14507,2025-03-01 23:22:02.984603,Night,Low,Moderate,Standard,Medium,1.08,17.63,27.54,15.919999999999998,Clear,Holiday,High,Medium,16.75,2.19,14.13
14508,2025-03-04 23:55:12.984603,Night,High,Moderate,Standard,Medium,1.08,22.39,24.55,25.45,Clear,None,Medium,Low,23.51,6.68,9.32
14509,2025-02-28 09:54:51.984603,Morning,Medium,Light,Standard,Low,1.08,33.55,38.83,32.47,Stormy,None,Medium,Low,33.55,9.53,7.4
14510,2025-03-04 04:09:17.984603,Night,Low,Light,Flexible,Low,1.08,28.46,33.35,30.47,Stormy,Festival,Low,High,26.47,3.4,13.17
14511,2025-03-03 02:17:44.984603,Night,Medium,Heavy,Standard,Medium,1.08,46.79,55.08,43.3,Clear,None,High,Medium,48.9,5.77,12.98
14512,2025-02-27 07:01:32.984603,Morning,High,Light,Standard,Low,1.08,30.41,32.87,29.4,Stormy,None,Low,Medium,31.93,2.73,6.14
14513,2025-03-04 01:35:36.984603,Night,Low,Light,Standard,Medium,1.08,43.57,46.56,44.09,Rainy,Concert,High,Medium,41.39,7.01,15.47
14514,2025-02-28 09:22:00.984603,Morning,High,Moderate,Flexible,Medium,1.08,8.52,11.1,6.19,Rainy,Concert,Medium,High,8.32,6.4,14.36
14515,2025-02-28 02:54:53.984603,Night,High,Light,Standard,Low,1.08,43.52,46.02,42.74,Clear,Holiday,Medium,Medium,45.7,5.26,7.84
14516,2025-03-03 09:03:08.984603,Morning,High,Moderate,Urgent,Medium,1.08,13.9,17.22,16.5,Clear,Concert,Medium,High,13.57,6.17,12.04
14517,2025-03-05 00:54:33.984603,Night,High,Moderate,Standard,Low,1.08,21.31,27.06,17.93,Stormy,Festival,High,High,19.77,9.17,15.8
14518,2025-02-27 19:46:17.984603,Night,Medium,Moderate,Flexible,Medium,1.08,19.39,26.75,19.4,Clear,Festival,High,High,17.13,3.57,12.94
14519,2025-03-02 03:32:35.984603,Night,Medium,Moderate,Standard,Medium,1.08,20.18,24.6,17.8,Clear,None,High,Medium,19.17,2.18,10.93
14520,2025-02-26 23:46:28.984603,Night,Low,Light,Flexible,Medium,1.08,46.34,51.36,45.440000000000005,Clear,None,Medium,High,43.1,8.89,9.84
14521,2025-03-02 13:31:23.984603,Afternoon,Low,Moderate,Flexible,Medium,1.08,24.87,33.0,23.62,Clear,None,Low,Medium,24.87,6.62,14.16
14522,2025-03-04 01:39:27.984603,Night,Medium,Light,Flexible,Medium,1.08,17.06,22.79,18.61,Stormy,Concert,Medium,Medium,17.06,9.13,19.09
14523,2025-02-28 00:18:06.984603,Night,Medium,Light,Flexible,High,1.08,18.25,24.56,20.92,Clear,None,Low,High,16.97,6.78,15.08
14524,2025-03-03 20:52:12.984603,Night,Low,Moderate,Standard,Medium,1.08,41.15,46.81,41.15,Clear,None,Medium,Medium,41.15,8.48,6.12
14525,2025-02-26 14:12:14.984603,Afternoon,Medium,Light,Flexible,Medium,1.08,29.26,37.370000000000005,25.93,Stormy,None,Medium,High,27.21,5.44,11.91
14526,2025-03-05 01:08:16.984603,Night,Low,Moderate,Urgent,High,1.08,25.23,27.88,28.92,Rainy,None,Medium,High,23.46,8.0,18.36
14527,2025-02-28 14:08:55.984603,Afternoon,High,Moderate,Standard,Medium,1.08,46.71,56.54,43.57,Clear,Holiday,Low,High,45.61,9.3,6.42
14528,2025-03-02 18:28:04.984603,Night,Low,Heavy,Standard,High,1.08,46.85,55.760000000000005,47.63,Rainy,None,Medium,Medium,51.54,6.58,19.83
14529,2025-03-02 06:13:13.984603,Morning,Medium,Moderate,Standard,High,1.08,39.03,43.63,39.3,Clear,Holiday,High,High,34.48,3.45,19.24
14530,2025-03-02 18:15:37.984603,Night,Medium,Light,Standard,Medium,1.08,28.31,33.05,26.18,Clear,None,Medium,Medium,28.31,4.15,6.17
14531,2025-03-02 14:41:18.984603,Afternoon,Low,Light,Standard,High,1.08,10.25,18.89,14.78,Rainy,None,High,Medium,9.74,3.59,19.0
14532,2025-03-02 03:31:28.984603,Night,High,Light,Standard,High,1.08,36.86,41.87,38.63,Stormy,Festival,Medium,High,35.99,3.97,10.45
14533,2025-02-28 18:13:53.984603,Night,Medium,Light,Urgent,High,1.08,41.68,47.25,41.38,Stormy,None,Low,High,38.76,4.45,17.67
14534,2025-03-02 21:34:43.984603,Night,Medium,Light,Standard,Medium,1.08,43.34,51.05,42.77,Stormy,None,High,Low,41.17,6.44,11.28
14535,2025-02-26 13:08:40.984603,Afternoon,Low,Light,Standard,Medium,1.08,31.18,35.67,27.1,Snowy,Festival,Low,High,29.0,6.7,11.61
14536,2025-03-02 02:35:48.984603,Night,Medium,Moderate,Standard,Low,1.08,32.76,37.85,35.57,Snowy,None,Low,High,30.47,5.41,14.51
14537,2025-03-04 13:23:03.984603,Afternoon,Low,Moderate,Standard,Medium,1.08,36.92,38.25,32.760000000000005,Stormy,Holiday,Low,High,34.34,6.92,16.62
14538,2025-02-27 10:37:30.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,44.33,46.53,41.34,Stormy,Holiday,Medium,Low,44.33,2.65,5.51
14539,2025-02-28 07:58:37.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,7.04,12.17,3.68,Rainy,None,Medium,High,6.55,2.7,13.9
14540,2025-03-02 00:53:01.984603,Night,High,Moderate,Urgent,High,1.08,30.34,31.75,26.02,Clear,None,Low,Medium,31.86,3.37,7.8
14541,2025-03-03 10:51:38.984603,Morning,Medium,Moderate,Flexible,Low,1.08,21.61,25.37,24.91,Clear,None,High,Low,20.53,6.14,10.19
14542,2025-03-01 03:44:02.984603,Night,Low,Moderate,Urgent,High,1.08,42.49,47.43,46.55,Clear,None,High,High,37.54,3.71,10.22
14543,2025-02-26 23:36:32.984603,Night,Low,Light,Flexible,Low,1.08,11.02,12.93,12.28,Snowy,None,Low,Low,11.02,4.27,12.04
14544,2025-03-04 09:33:12.984603,Morning,Medium,Moderate,Standard,Low,1.08,45.94,47.53,49.72,Rainy,None,Medium,Medium,45.94,5.2,10.01
14545,2025-03-03 03:12:57.984603,Night,Low,Moderate,Standard,Medium,1.08,10.58,11.73,12.33,Stormy,Holiday,High,Low,10.05,8.49,6.61
14546,2025-02-26 21:43:25.984603,Night,Low,Light,Flexible,Low,1.08,9.02,14.39,10.87,Clear,Holiday,Medium,Medium,9.02,2.11,7.18
14547,2025-03-04 22:59:09.984603,Night,High,Light,Standard,High,1.08,20.59,22.91,24.48,Clear,Holiday,Low,Medium,21.62,7.2,5.5
14548,2025-03-01 16:49:48.984603,Afternoon,Low,Light,Standard,Medium,1.08,49.76,56.96,45.68,Clear,None,Low,High,46.28,7.35,12.05
14549,2025-03-04 01:54:05.984603,Night,High,Moderate,Standard,Low,1.08,33.52,38.96,29.070000000000004,Stormy,None,High,High,31.1,8.39,19.32
14550,2025-02-28 07:33:58.984603,Morning,Low,Moderate,Standard,Low,1.08,6.19,7.36,1.7300000000000004,Stormy,None,Medium,Medium,6.19,9.46,6.74
14551,2025-03-03 06:58:18.984603,Morning,High,Light,Flexible,Medium,1.08,16.22,17.75,15.4,Stormy,Festival,Medium,Medium,17.03,2.16,19.19
14552,2025-03-03 06:26:19.984603,Morning,Medium,Light,Standard,Low,1.08,11.71,20.97,16.17,Clear,Concert,Medium,Low,11.71,3.23,16.0
14553,2025-03-02 21:47:40.984603,Night,Medium,Heavy,Flexible,Medium,1.08,5.05,7.17,8.75,Clear,Festival,Medium,Medium,5.56,9.09,14.56
14554,2025-02-26 20:27:21.984603,Night,Low,Light,Standard,Medium,1.08,28.17,35.99,30.99,Clear,None,Low,High,26.2,5.67,14.68
14555,2025-03-03 14:39:57.984603,Afternoon,High,Light,Urgent,Low,1.08,22.15,25.37,21.19,Clear,None,Low,Low,23.26,6.52,17.4
14556,2025-02-26 18:24:54.984603,Night,High,Light,Standard,Medium,1.08,32.6,36.49,35.84,Stormy,None,Low,Medium,34.23,7.3,6.6
14557,2025-03-04 01:06:42.984603,Night,Medium,Moderate,Standard,High,1.08,14.74,15.96,11.92,Clear,None,Low,High,13.71,7.43,12.57
14558,2025-03-02 03:07:04.984603,Night,Medium,Moderate,Standard,Medium,1.08,42.4,48.41,43.25,Rainy,Holiday,Low,Medium,42.4,9.45,15.46
14559,2025-03-05 04:42:10.984603,Night,Medium,Moderate,Flexible,Medium,1.08,22.24,27.44,24.7,Rainy,None,Medium,Medium,22.24,9.98,13.8
14560,2025-03-03 20:50:34.984603,Night,Low,Heavy,Standard,Medium,1.08,26.73,34.43,22.65,Clear,Holiday,Low,High,27.34,7.76,17.49
14561,2025-02-27 14:57:56.984603,Afternoon,Medium,Moderate,Standard,High,1.08,37.96,47.11,41.7,Clear,Holiday,Medium,Low,37.96,4.3,6.08
14562,2025-03-01 02:35:07.984603,Night,High,Light,Flexible,High,1.08,12.48,18.41,14.75,Snowy,None,Low,High,12.19,9.04,15.36
14563,2025-03-02 15:37:46.984603,Afternoon,Medium,Moderate,Urgent,High,1.08,16.81,26.38,17.139999999999997,Clear,Festival,Medium,Medium,16.81,2.39,13.01
14564,2025-02-27 23:00:44.984603,Night,Low,Light,Standard,Medium,1.08,11.96,14.29,7.580000000000001,Stormy,None,Medium,High,11.12,3.85,10.69
14565,2025-02-27 20:44:56.984603,Night,Medium,Moderate,Flexible,Low,1.08,39.56,43.66,41.510000000000005,Clear,Holiday,Low,Medium,39.56,9.18,10.1
14566,2025-02-27 17:37:47.984603,Afternoon,Medium,Light,Standard,Medium,1.08,9.39,17.86,8.860000000000001,Stormy,Holiday,Medium,Medium,9.39,4.05,14.31
14567,2025-02-27 22:31:14.984603,Night,Low,Moderate,Standard,High,1.08,27.01,32.99,29.380000000000003,Clear,None,Medium,Medium,27.01,3.77,18.36
14568,2025-03-03 16:23:22.984603,Afternoon,Low,Light,Flexible,Low,1.08,38.75,44.67,34.11,Rainy,None,Medium,Low,38.75,3.11,12.44
14569,2025-03-01 04:43:39.984603,Night,Low,Heavy,Standard,Medium,1.08,27.85,32.99,28.6,Rainy,Holiday,Low,Medium,30.64,8.87,17.37
14570,2025-02-27 07:55:57.984603,Morning,Medium,Light,Urgent,High,1.08,27.89,29.06,27.36,Clear,None,Medium,Medium,27.89,6.0,11.03
14571,2025-02-28 13:36:34.984603,Afternoon,Low,Moderate,Standard,Medium,1.08,7.87,9.59,7.17,Clear,Festival,Low,Medium,7.87,7.4,6.54
14572,2025-02-27 22:01:22.984603,Night,Medium,Light,Urgent,Medium,1.08,40.23,42.04,40.41,Snowy,None,Medium,High,37.41,3.91,5.92
14573,2025-03-03 02:42:27.984603,Night,Medium,Heavy,Urgent,Medium,1.08,32.18,34.89,28.42,Clear,None,Low,Medium,35.4,8.06,5.77
14574,2025-02-27 03:25:50.984603,Night,Medium,Moderate,Urgent,Low,1.08,35.04,36.89,39.39,Stormy,Festival,Medium,Medium,35.04,8.08,10.7
14575,2025-02-26 18:55:31.984603,Night,High,Light,Flexible,Medium,1.08,39.46,41.42,41.51,Rainy,None,Medium,Medium,41.43,4.5,10.06
14576,2025-03-03 01:33:38.984603,Night,Low,Heavy,Standard,Low,1.08,30.23,36.96,26.08,Clear,None,High,High,29.38,5.29,15.77
14577,2025-03-01 02:08:27.984603,Night,Medium,Light,Flexible,High,1.08,27.89,29.96,23.68,Clear,Concert,High,Low,26.5,3.68,16.14
14578,2025-03-02 11:31:30.984603,Morning,High,Moderate,Standard,High,1.08,34.84,40.03,31.950000000000003,Clear,None,Medium,Medium,36.58,9.81,5.76
14579,2025-02-27 10:53:11.984603,Morning,Low,Moderate,Urgent,Medium,1.08,45.5,47.07,42.9,Rainy,None,High,Medium,43.22,7.16,8.32
14580,2025-03-03 21:25:24.984603,Night,Low,Light,Flexible,Medium,1.08,33.73,37.15,33.65,Rainy,None,Medium,Medium,33.73,9.48,9.11
14581,2025-03-04 15:37:33.984603,Afternoon,High,Heavy,Standard,Medium,1.08,40.47,49.79,40.83,Stormy,Concert,Medium,Medium,46.74,4.43,13.21
14582,2025-02-26 13:43:28.984603,Afternoon,High,Light,Standard,Low,1.08,26.61,27.89,23.07,Rainy,None,High,High,24.69,8.26,7.17
14583,2025-02-26 22:32:52.984603,Night,Medium,Light,Flexible,Low,1.08,31.53,40.42,36.27,Stormy,Holiday,Medium,High,29.32,8.13,7.01
14584,2025-03-02 08:50:38.984603,Morning,Low,Heavy,Flexible,Medium,1.08,13.11,20.95,16.36,Clear,None,Medium,Medium,14.42,7.53,19.16
14585,2025-02-27 00:13:02.984603,Night,Medium,Moderate,Standard,High,1.08,26.98,36.27,28.31,Rainy,None,Low,Medium,26.98,9.73,17.06
14586,2025-02-28 12:06:27.984603,Afternoon,Low,Light,Flexible,High,1.08,11.7,19.78,9.48,Clear,None,Medium,Medium,11.7,5.15,7.71
14587,2025-02-26 18:16:02.984603,Night,Medium,Light,Standard,Medium,1.08,26.02,34.46,30.12,Clear,Festival,Low,Medium,26.02,3.05,11.1
14588,2025-03-04 13:58:52.984603,Afternoon,Medium,Moderate,Standard,Medium,1.08,7.92,9.89,6.07,Stormy,None,Low,Low,7.92,7.37,10.33
14589,2025-03-01 18:00:11.984603,Night,High,Light,Standard,Medium,1.08,30.93,39.45,29.12,Stormy,None,High,Medium,30.85,7.83,16.87
14590,2025-03-04 23:51:45.984603,Night,Low,Heavy,Flexible,Medium,1.08,17.9,23.19,16.43,Clear,None,Low,Medium,19.69,6.6,12.65
14591,2025-03-04 08:00:32.984603,Morning,Medium,Moderate,Standard,Medium,1.08,42.87,47.03,38.35,Stormy,None,Medium,Medium,42.87,3.65,6.92
14592,2025-03-02 07:15:23.984603,Morning,Low,Light,Flexible,High,1.08,21.93,24.31,17.55,Clear,None,High,Medium,20.83,6.04,16.08
14593,2025-03-01 15:12:27.984603,Afternoon,Medium,Light,Urgent,High,1.08,46.3,47.31,46.06,Stormy,None,Medium,High,43.06,4.5,10.95
14594,2025-03-03 01:14:10.984603,Night,Medium,Moderate,Standard,Medium,1.08,26.28,33.06,30.1,Clear,None,Medium,Medium,26.28,5.42,8.94
14595,2025-03-03 11:40:04.984603,Morning,Low,Light,Urgent,Medium,1.08,43.2,50.73,47.620000000000005,Clear,Holiday,Medium,Medium,43.2,7.16,10.63
14596,2025-02-28 13:46:47.984603,Afternoon,Medium,Moderate,Standard,High,1.08,18.38,22.87,21.14,Stormy,None,Low,Medium,18.38,7.96,12.47
14597,2025-02-27 04:28:21.984603,Night,Medium,Heavy,Standard,High,1.08,25.32,27.8,24.36,Rainy,None,High,Medium,26.46,3.86,10.15
14598,2025-03-01 04:02:57.984603,Night,High,Moderate,Standard,Medium,1.08,33.51,35.809999999999995,31.61,Rainy,None,Low,Medium,35.19,5.24,8.63
14599,2025-03-01 03:55:48.984603,Night,Medium,Moderate,Flexible,Medium,1.08,16.64,19.15,13.8,Rainy,None,Medium,Medium,16.64,4.15,10.98
14600,2025-03-04 09:27:14.984603,Morning,High,Light,Standard,High,1.08,34.58,36.09,34.96,Snowy,None,Low,Medium,36.31,3.59,5.29
14601,2025-02-27 13:09:01.984603,Afternoon,Medium,Moderate,Flexible,Medium,1.08,17.99,22.23,17.81,Rainy,None,Low,High,16.73,8.27,16.59
14602,2025-03-05 08:00:55.984603,Morning,Low,Moderate,Urgent,Medium,1.08,26.79,33.34,26.46,Rainy,Holiday,Low,High,24.91,9.27,7.56
14603,2025-03-05 01:44:34.984603,Night,Medium,Moderate,Standard,Medium,1.08,6.05,11.07,4.21,Stormy,None,Low,Medium,6.05,4.96,5.66
14604,2025-03-04 15:07:28.984603,Afternoon,Medium,Light,Urgent,High,1.08,8.52,10.65,9.34,Stormy,None,Medium,Medium,8.52,8.01,14.81
14605,2025-02-27 11:53:52.984603,Morning,Medium,Heavy,Standard,Medium,1.08,15.22,23.57,16.3,Clear,None,Medium,High,15.57,9.18,16.61
14606,2025-03-04 22:04:51.984603,Night,Medium,Light,Flexible,Medium,1.08,41.29,44.87,45.04,Rainy,Holiday,High,High,36.48,8.77,17.21
14607,2025-03-01 20:31:14.984603,Night,Medium,Moderate,Standard,High,1.08,34.72,41.14,37.33,Rainy,None,Low,Medium,34.72,3.46,12.4
14608,2025-03-05 06:42:29.984603,Morning,Low,Moderate,Flexible,High,1.08,45.21,48.42,43.51,Clear,None,Medium,High,42.05,9.65,8.08
14609,2025-03-04 15:17:55.984603,Afternoon,Low,Moderate,Flexible,High,1.08,45.71,52.06,44.51,Rainy,None,Low,Low,45.71,5.01,16.06
14610,2025-03-04 21:38:00.984603,Night,Medium,Light,Flexible,Low,1.08,21.86,24.03,19.25,Clear,Festival,Medium,High,20.33,4.71,15.5
14611,2025-02-27 20:59:46.984603,Night,Medium,Moderate,Urgent,Medium,1.08,21.54,28.44,18.25,Clear,None,Medium,Medium,21.54,2.5,8.69
14612,2025-03-05 07:01:47.984603,Morning,Medium,Light,Standard,Medium,1.08,42.61,48.77,38.7,Snowy,None,Medium,Low,42.61,5.89,18.55
14613,2025-02-27 00:56:10.984603,Night,Medium,Moderate,Standard,Medium,1.08,24.19,29.86,19.53,Clear,None,Medium,Low,24.19,2.87,6.57
14614,2025-03-05 11:20:37.984603,Morning,Low,Light,Flexible,High,1.08,43.57,46.52,42.75,Rainy,Holiday,Medium,Medium,43.57,3.99,19.74
14615,2025-03-03 03:08:50.984603,Night,Medium,Light,Standard,High,1.08,27.77,33.53,32.36,Clear,None,Medium,Medium,27.77,4.54,17.9
14616,2025-03-04 07:34:00.984603,Morning,Medium,Light,Standard,Medium,1.08,24.11,33.18,24.49,Rainy,Holiday,Medium,Medium,24.11,8.47,15.32
